Time[ms] CO2[ppm] O2[bar] P[bar] T[C]
9882785 820.00 207.10 988.00 27.00
9883457 820.00 207.10 988.00 27.00
9884130 820.00 207.10 988.00 27.00
9884803 810.00 207.10 988.00 27.10
9885476 810.00 207.10 988.00 27.10
9886149 820.00 207.10 988.00 27.10
9886822 820.00 207.10 988.00 27.10
9887494 820.00 207.10 988.00 27.00
9888167 790.00 207.10 988.00 27.00
9888840 780.00 207.10 988.00 27.10
9889515 780.00 207.10 988.00 27.10
9890188 780.00 207.10 988.00 27.10
9890861 780.00 207.10 988.00 27.10
9891541 790.00 207.10 988.00 27.10
9892222 780.00 207.10 988.00 27.10
9892895 780.00 207.10 988.00 27.00
9893567 780.00 207.10 988.00 27.10
9894240 770.00 207.10 988.00 27.10
9894913 780.00 207.10 988.00 27.10
9895586 770.00 207.10 988.00 27.10
9896258 770.00 207.10 988.00 27.10
9896932 770.00 207.10 988.00 27.10
9897604 780.00 207.10 988.00 27.10
9898277 780.00 207.10 988.00 27.10
9898950 780.00 207.10 988.00 27.00
9899625 780.00 207.10 988.00 27.10
9900298 780.00 207.10 988.00 27.10
9900971 790.00 207.10 988.00 27.10
9901644 800.00 207.10 988.00 27.10
9902316 800.00 207.10 988.00 27.10
9902989 800.00 207.10 988.00 27.00
9903662 810.00 207.10 988.00 27.10
9904335 810.00 207.10 988.00 27.10
9905007 810.00 207.10 988.00 27.00
9905680 810.00 207.10 988.00 27.00
9906353 790.00 207.10 988.00 27.00
9907026 790.00 207.10 988.00 27.10
9907699 810.00 207.10 988.00 27.00
9908371 800.00 207.10 988.00 27.00
9909065 780.00 207.10 988.00 27.10
9909741 780.00 207.10 988.00 27.10
9910413 780.00 207.10 988.00 27.10
9911087 800.00 207.10 988.00 27.10
9911760 800.00 207.10 988.00 27.10
9912433 790.00 207.10 988.00 27.10
9913105 790.00 207.10 988.00 27.10
9913778 780.00 207.10 988.00 27.10
9914451 770.00 207.10 989.00 27.10
9915124 780.00 207.10 988.00 27.10
9915796 780.00 207.10 988.00 27.00
9916469 780.00 207.10 988.00 27.00
9917142 780.00 207.10 988.00 27.10
9917815 780.00 207.10 988.00 27.10
9918487 780.00 207.10 988.00 27.10
9919163 790.00 207.10 988.00 27.10
9919835 790.00 207.10 988.00 27.10
9920508 780.00 207.10 988.00 27.00
9921181 780.00 207.10 988.00 27.10
9921853 790.00 207.10 988.00 27.10
9922525 800.00 207.10 988.00 27.10
9923198 800.00 207.10 988.00 27.10
9923870 780.00 207.10 988.00 27.10
9924543 780.00 207.10 988.00 27.10
9925215 780.00 207.10 988.00 27.10
9925887 770.00 207.10 988.00 27.10
9926560 760.00 207.20 989.00 27.00
9927233 740.00 207.20 989.00 27.10
9927905 740.00 207.20 989.00 27.10
9928577 730.00 207.20 989.00 27.10
9929253 750.00 207.20 988.00 27.10
9929926 750.00 207.20 988.00 27.10
9930604 750.00 207.20 988.00 27.10
9931284 740.00 207.20 989.00 27.10
9931955 750.00 207.20 989.00 27.10
9932628 740.00 207.20 989.00 27.10
9933301 740.00 207.20 989.00 27.10
9933973 740.00 207.20 989.00 27.10
9934645 740.00 207.20 988.00 27.00
9935318 760.00 207.20 988.00 27.10
9935991 770.00 207.20 988.00 27.10
9936663 780.00 207.20 988.00 27.10
9937335 780.00 207.20 989.00 27.10
9938008 780.00 207.20 989.00 27.10
9938683 780.00 207.20 988.00 27.10
9939356 770.00 207.20 988.00 27.10
9940029 780.00 207.20 988.00 27.10
9940700 770.00 207.20 988.00 27.00
9941373 760.00 207.20 988.00 27.00
9942046 750.00 207.20 988.00 27.00
9942718 760.00 207.20 988.00 27.10
9943391 770.00 207.20 988.00 27.10
9944063 760.00 207.20 988.00 27.10
9944736 740.00 207.20 988.00 27.20
9945409 730.00 207.20 988.00 27.10
9946081 730.00 207.20 988.00 27.10
9946754 720.00 207.10 988.00 27.10
9947428 720.00 207.10 988.00 27.10
9948100 730.00 207.10 988.00 27.10
9948776 740.00 207.10 988.00 27.10
9949449 760.00 207.10 988.00 27.00
9950128 760.00 207.10 988.00 27.00
9950806 760.00 207.10 988.00 27.10
9951479 760.00 207.10 988.00 27.10
9952152 780.00 207.10 988.00 27.10
9952825 780.00 207.10 988.00 27.10
9953498 780.00 207.10 988.00 27.10
9954171 780.00 207.10 988.00 27.10
9954844 780.00 207.10 988.00 27.10
9955517 780.00 207.10 988.00 27.10
9956190 780.00 207.10 988.00 27.10
9956863 780.00 207.10 988.00 27.10
9957536 780.00 207.10 988.00 27.10
9958209 780.00 207.10 988.00 27.10
9958885 780.00 207.10 988.00 27.10
9959558 780.00 207.10 988.00 27.10
9960231 780.00 207.10 988.00 27.10
9960904 790.00 207.10 988.00 27.00
9961577 780.00 207.10 988.00 27.00
9962249 760.00 207.10 988.00 27.00
9962922 760.00 207.10 988.00 27.10
9963595 770.00 207.10 988.00 27.10
9964268 780.00 207.10 988.00 27.10
9964941 770.00 207.10 988.00 27.10
9965614 760.00 207.10 988.00 27.00
9966287 740.00 207.10 988.00 27.00
9966960 740.00 207.10 988.00 27.00
9967641 740.00 207.10 988.00 27.10
9968324 740.00 207.10 988.00 27.10
9968997 750.00 207.10 988.00 27.10
9969670 760.00 207.10 988.00 27.10
9970343 760.00 207.10 988.00 27.10
9971016 770.00 207.10 988.00 27.10
9971689 780.00 207.10 988.00 27.10
9972362 770.00 207.10 988.00 27.10
9973035 770.00 207.10 988.00 27.10
9973708 770.00 207.10 988.00 27.10
9974381 760.00 207.10 988.00 27.10
9975054 760.00 207.10 988.00 27.10
9975727 760.00 207.10 988.00 27.10
9976400 750.00 207.10 988.00 27.10
9977073 740.00 207.10 988.00 27.10
9977746 750.00 207.10 988.00 27.10
9978422 760.00 207.10 988.00 27.10
9979095 760.00 207.10 989.00 27.10
9979768 770.00 207.10 988.00 27.10
9980441 770.00 207.10 988.00 27.10
9981114 760.00 207.10 988.00 27.10
9981787 760.00 207.10 988.00 27.10
9982460 770.00 207.10 988.00 27.10
9983133 770.00 207.10 988.00 27.10
9983806 760.00 207.10 988.00 27.10
9984479 770.00 207.10 988.00 27.10
9985160 770.00 207.10 988.00 27.10
9985840 760.00 207.10 988.00 27.10
9986513 760.00 207.10 988.00 27.10
9987186 760.00 207.10 988.00 27.10
9987859 780.00 207.10 988.00 27.10
9988540 780.00 207.10 988.00 27.10
9989212 780.00 207.10 988.00 27.10
9989885 800.00 207.10 988.00 27.10
9990559 810.00 207.10 988.00 27.10
9991231 790.00 207.10 988.00 27.10
9991904 780.00 207.10 988.00 27.10
9992577 770.00 207.10 988.00 27.10
9993250 780.00 207.10 988.00 27.10
9993923 780.00 207.10 988.00 27.10
9994596 780.00 207.10 988.00 27.10
9995269 800.00 207.10 988.00 27.10
9995942 800.00 207.10 988.00 27.10
9996615 810.00 207.10 988.00 27.10
9997288 790.00 207.10 988.00 27.10
9997974 790.00 207.10 988.00 27.00
9998646 800.00 207.10 988.00 27.00
9999319 810.00 207.10 988.00 27.10
9999993 790.00 207.10 988.00 27.10
10000673 780.00 207.10 988.00 27.10
10001358 790.00 207.10 988.00 27.10
10002035 790.00 207.10 988.00 27.10
10002712 790.00 207.10 988.00 27.10
10003389 790.00 207.10 988.00 27.10
10004065 800.00 207.10 988.00 27.10
10004742 790.00 207.10 988.00 27.10
10005420 780.00 207.10 988.00 27.10
10006097 770.00 207.10 988.00 27.10
10006774 760.00 207.10 988.00 27.10
10007451 760.00 207.10 988.00 27.10
10008131 760.00 207.10 988.00 27.10
10008808 770.00 207.10 988.00 27.10
10009484 770.00 207.10 988.00 27.10
10010162 780.00 207.10 988.00 27.10
10010839 770.00 207.10 988.00 27.10
10011516 780.00 207.10 988.00 27.10
10012194 780.00 207.10 988.00 27.00
10012872 780.00 207.10 988.00 27.00
10013549 780.00 207.10 988.00 27.00
10014226 770.00 207.10 988.00 27.10
10014903 780.00 207.10 988.00 27.10
10015580 800.00 207.10 988.00 27.00
10016257 800.00 207.10 988.00 27.10
10016934 800.00 207.10 988.00 27.10
10017614 810.00 207.10 988.00 27.10
10018292 790.00 207.10 988.00 27.10
10018968 790.00 207.10 988.00 27.10
10019645 780.00 207.10 988.00 27.10
10020322 770.00 207.10 988.00 27.00
10020999 760.00 207.10 988.00 27.00
10021676 760.00 207.10 988.00 27.10
10022353 760.00 207.10 988.00 27.10
10023031 770.00 207.10 988.00 27.10
10023709 760.00 207.10 988.00 27.10
10024387 770.00 207.10 988.00 27.10
10025064 760.00 207.10 988.00 27.10
10025740 750.00 207.10 988.00 27.10
10026418 730.00 207.10 988.00 27.00
10027098 740.00 207.10 988.00 27.00
10027775 750.00 207.10 988.00 27.00
10028452 750.00 207.10 988.00 27.10
10029129 740.00 207.10 988.00 27.10
10029806 750.00 207.10 988.00 27.00
10030483 750.00 207.10 988.00 27.10
10031160 750.00 207.10 988.00 27.10
10031837 760.00 207.10 988.00 27.10
10032514 760.00 207.10 988.00 27.10
10033191 760.00 207.10 988.00 27.10
10033868 770.00 207.10 988.00 27.10
10034545 770.00 207.10 988.00 27.10
10035223 790.00 207.10 988.00 27.10
10035901 790.00 207.10 988.00 27.10
10036581 800.00 207.10 988.00 27.10
10037258 810.00 207.10 988.00 27.10
10037934 800.00 207.10 988.00 27.10
10038611 800.00 207.10 988.00 27.10
10039288 800.00 207.10 988.00 27.10
10039965 790.00 207.10 988.00 27.10
10040642 800.00 207.10 988.00 27.10
10041318 800.00 207.10 988.00 27.10
10041994 790.00 207.10 988.00 27.00
10042671 790.00 207.10 988.00 27.10
10043348 790.00 207.10 988.00 27.10
10044024 780.00 207.10 988.00 27.00
10044701 790.00 207.10 988.00 27.10
10045378 790.00 207.10 988.00 27.10
10046057 790.00 207.10 988.00 27.10
10046734 790.00 207.10 988.00 27.10
10047410 770.00 207.10 988.00 27.10
10048087 760.00 207.10 988.00 27.10
10048764 760.00 207.10 988.00 27.10
10049441 770.00 207.10 988.00 27.10
10050117 760.00 207.10 988.00 27.00
10050794 770.00 207.10 988.00 27.10
10051469 780.00 207.10 988.00 27.10
10052146 770.00 207.10 988.00 27.10
10052823 780.00 207.10 988.00 27.10
10053499 780.00 207.10 988.00 27.10
10054176 790.00 207.10 988.00 27.10
10054853 790.00 207.10 988.00 27.10
10055529 780.00 207.10 988.00 27.10
10056209 760.00 207.10 988.00 27.10
10056885 750.00 207.10 988.00 27.00
10057561 760.00 207.10 988.00 27.00
10058240 760.00 207.10 988.00 27.10
10058920 770.00 207.10 988.00 27.10
10059596 790.00 207.10 988.00 27.10
10060273 800.00 207.10 988.00 27.10
10060950 810.00 207.10 988.00 27.10
10061625 810.00 207.10 988.00 27.10
10062302 780.00 207.10 988.00 27.10
10062979 780.00 207.10 988.00 27.10
10063655 770.00 207.10 988.00 27.10
10064332 760.00 207.10 988.00 27.10
10065009 750.00 207.10 988.00 27.10
10065688 750.00 207.10 988.00 27.10
10066365 760.00 207.10 988.00 27.10
10067041 760.00 207.10 988.00 27.10
10067717 760.00 207.10 988.00 27.10
10068394 770.00 207.10 988.00 27.10
10069071 770.00 207.10 989.00 27.10
10069749 760.00 207.10 989.00 27.10
10070428 760.00 207.10 988.00 27.10
10071104 760.00 207.10 988.00 27.10
10071781 780.00 207.10 988.00 27.10
10072457 770.00 207.10 988.00 27.10
10073134 780.00 207.10 988.00 27.10
10073810 780.00 207.10 988.00 27.10
10074487 780.00 207.10 988.00 27.20
10075167 780.00 207.10 988.00 27.10
10075864 790.00 207.10 988.00 27.00
10076541 790.00 207.10 988.00 27.00
10077218 780.00 207.10 988.00 27.10
10077895 770.00 207.10 988.00 27.10
10078571 760.00 207.10 988.00 27.10
10079254 760.00 207.10 988.00 27.10
10079936 760.00 207.10 988.00 27.10
10080613 760.00 207.10 988.00 27.10
10081289 760.00 207.10 988.00 27.10
10081967 750.00 207.10 988.00 27.10
10082643 740.00 207.10 988.00 27.10
10083320 740.00 207.10 988.00 27.10
10083998 750.00 207.10 988.00 27.10
10084677 760.00 207.10 988.00 27.10
10085354 750.00 207.10 988.00 27.10
10086031 740.00 207.10 988.00 27.10
10086707 730.00 207.10 988.00 27.10
10087384 720.00 207.10 988.00 27.10
10088061 720.00 207.10 988.00 27.10
10088738 730.00 207.10 988.00 27.10
10089415 730.00 207.10 988.00 27.20
10090091 740.00 207.10 988.00 27.10
10090770 750.00 207.10 988.00 27.10
10091448 760.00 207.10 988.00 27.10
10092125 760.00 207.10 988.00 27.10
10092802 780.00 207.10 988.00 27.10
10093479 780.00 207.10 988.00 27.10
10094156 780.00 207.10 988.00 27.10
10094835 780.00 207.10 988.00 27.10
10095512 800.00 207.10 988.00 27.10
10096189 800.00 207.10 988.00 27.10
10096865 800.00 207.10 988.00 27.10
10097542 790.00 207.10 988.00 27.10
10098220 790.00 207.10 989.00 27.10
10098896 770.00 207.10 989.00 27.10
10099573 770.00 207.10 989.00 27.10
10100251 760.00 207.10 989.00 27.10
10100927 780.00 207.10 989.00 27.10
10101604 770.00 207.10 989.00 27.10
10102282 780.00 207.10 988.00 27.10
10102960 780.00 207.10 988.00 27.10
10103638 780.00 207.10 989.00 27.10
10104318 760.00 207.10 988.00 27.10
10104995 780.00 207.10 988.00 27.10
10105672 780.00 207.10 988.00 27.10
10106349 790.00 207.10 988.00 27.10
10107026 800.00 207.10 988.00 27.10
10107703 800.00 207.10 989.00 27.10
10108380 790.00 207.10 988.00 27.10
10109057 790.00 207.10 988.00 27.10
10109734 790.00 207.10 988.00 27.10
10110411 790.00 207.10 988.00 27.10
10111088 800.00 207.10 988.00 27.10
10111765 790.00 207.10 988.00 27.10
10112442 770.00 207.10 988.00 27.10
10113119 780.00 207.10 988.00 27.10
10113800 790.00 207.10 988.00 27.10
10114478 800.00 207.10 988.00 27.10
10115155 810.00 207.10 988.00 27.10
10115832 810.00 207.10 988.00 27.10
10116509 810.00 207.10 988.00 27.10
10117186 810.00 207.10 988.00 27.10
10117863 810.00 207.10 988.00 27.10
10118540 790.00 207.10 988.00 27.10
10119217 790.00 207.10 988.00 27.10
10119894 780.00 207.10 988.00 27.00
10120571 780.00 207.10 988.00 27.00
10121248 770.00 207.10 988.00 27.00
10121925 760.00 207.10 988.00 27.10
10122602 770.00 207.10 988.00 27.10
10123282 770.00 207.10 988.00 27.10
10123959 760.00 207.10 988.00 27.10
10124636 760.00 207.10 989.00 27.10
10125314 760.00 207.10 989.00 27.10
10125993 760.00 207.10 989.00 27.10
10126670 770.00 207.10 988.00 27.10
10127347 780.00 207.10 988.00 27.10
10128024 770.00 207.10 988.00 27.10
10128701 760.00 207.10 988.00 27.10
10129378 760.00 207.10 988.00 27.10
10130055 770.00 207.10 988.00 27.10
10130732 770.00 207.10 988.00 27.10
10131409 800.00 207.10 988.00 27.10
10132086 790.00 207.10 988.00 27.00
10132766 780.00 207.10 988.00 27.10
10133443 790.00 207.10 988.00 27.10
10134120 790.00 207.10 988.00 27.10
10134797 790.00 207.10 988.00 27.10
10135474 780.00 207.10 988.00 27.10
10136151 780.00 207.10 988.00 27.10
10136829 760.00 207.10 988.00 27.00
10137508 750.00 207.10 988.00 27.00
10138185 750.00 207.20 988.00 27.10
10138861 740.00 207.20 988.00 27.10
10139539 750.00 207.20 988.00 27.10
10140215 750.00 207.20 988.00 27.20
10140892 750.00 207.20 988.00 27.10
10141570 760.00 207.20 988.00 27.10
10142247 760.00 207.20 988.00 27.10
10142931 760.00 207.20 988.00 27.20
10143608 760.00 207.20 988.00 27.20
10144285 770.00 207.20 988.00 27.10
10144962 780.00 207.20 988.00 27.10
10145639 790.00 207.20 988.00 27.10
10146316 790.00 207.20 988.00 27.20
10146993 780.00 207.20 988.00 27.10
10147670 780.00 207.20 988.00 27.10
10148348 780.00 207.20 988.00 27.10
10149026 780.00 207.20 988.00 27.10
10149703 770.00 207.20 988.00 27.10
10150380 770.00 207.20 989.00 27.10
10151057 760.00 207.10 988.00 27.10
10151733 760.00 207.10 988.00 27.10
10152423 750.00 207.10 988.00 27.10
10153100 750.00 207.10 988.00 27.10
10153776 760.00 207.10 988.00 27.10
10154453 760.00 207.20 988.00 27.10
10155130 760.00 207.20 988.00 27.10
10155807 760.00 207.20 988.00 27.10
10156483 760.00 207.10 988.00 27.10
10157160 760.00 207.10 988.00 27.10
10157836 770.00 207.10 988.00 27.10
10158512 780.00 207.10 989.00 27.00
10159189 770.00 207.10 989.00 27.10
10159868 760.00 207.10 989.00 27.10
10160546 760.00 207.10 988.00 27.10
10161223 760.00 207.10 989.00 27.10
10161902 760.00 207.10 989.00 27.10
10162579 760.00 207.20 988.00 27.10
10163255 750.00 207.20 988.00 27.20
10163932 750.00 207.20 988.00 27.20
10164608 760.00 207.20 989.00 27.10
10165285 760.00 207.20 988.00 27.10
10165962 760.00 207.20 988.00 27.10
10166638 760.00 207.20 988.00 27.10
10167315 760.00 207.20 988.00 27.10
10167991 770.00 207.20 988.00 27.10
10168667 770.00 207.20 988.00 27.10
10169345 770.00 207.20 988.00 27.10
10170021 760.00 207.20 988.00 27.10
10170698 760.00 207.20 988.00 27.10
10171379 760.00 207.20 988.00 27.20
10172056 760.00 207.20 988.00 27.20
10172732 780.00 207.20 988.00 27.10
10173409 780.00 207.20 988.00 27.10
10174085 780.00 207.20 988.00 27.10
10174762 770.00 207.20 988.00 27.20
10175439 780.00 207.20 988.00 27.10
10176115 780.00 207.20 988.00 27.10
10176791 800.00 207.30 988.00 27.10
10177469 800.00 207.20 989.00 27.20
10178144 800.00 207.20 989.00 27.20
10178821 790.00 207.20 989.00 27.10
10179498 770.00 207.20 989.00 27.10
10180174 770.00 207.20 989.00 27.10
10180851 780.00 207.20 989.00 27.10
10181531 760.00 207.20 989.00 27.10
10182207 760.00 207.20 989.00 27.10
10182886 760.00 207.20 989.00 27.10
10183565 760.00 207.20 989.00 27.10
10184242 760.00 207.20 989.00 27.10
10184919 760.00 207.20 988.00 27.20
10185596 760.00 207.20 988.00 27.10
10186273 760.00 207.20 988.00 27.20
10186950 760.00 207.20 988.00 27.20
10187627 760.00 207.20 989.00 27.20
10188303 760.00 207.20 989.00 27.20
10188980 760.00 207.20 988.00 27.20
10189657 770.00 207.20 989.00 27.10
10190334 770.00 207.20 989.00 27.10
10191014 770.00 207.20 989.00 27.10
10191691 760.00 207.20 989.00 27.20
10192368 760.00 207.20 989.00 27.10
10193045 760.00 207.20 988.00 27.10
10193722 750.00 207.20 988.00 27.10
10194399 740.00 207.20 988.00 27.10
10195078 740.00 207.20 988.00 27.10
10195755 740.00 207.20 988.00 27.10
10196432 740.00 207.20 988.00 27.10
10197109 750.00 207.20 988.00 27.10
10197786 760.00 207.20 988.00 27.10
10198462 740.00 207.20 988.00 27.10
10199139 740.00 207.20 988.00 27.10
10199816 750.00 207.20 988.00 27.10
10200496 750.00 207.20 988.00 27.20
10201173 740.00 207.20 988.00 27.20
10201850 730.00 207.20 988.00 27.10
10202527 760.00 207.20 988.00 27.20
10203203 770.00 207.20 988.00 27.20
10203881 780.00 207.20 988.00 27.20
10204557 790.00 207.20 988.00 27.20
10205234 780.00 207.20 988.00 27.20
10205912 780.00 207.20 988.00 27.20
10206591 780.00 207.20 988.00 27.10
10207267 780.00 207.20 988.00 27.10
10207945 780.00 207.20 989.00 27.10
10208621 780.00 207.20 989.00 27.10
10209298 780.00 207.20 989.00 27.10
10209978 800.00 207.20 989.00 27.10
10210655 810.00 207.20 989.00 27.20
10211331 810.00 207.20 989.00 27.20
10212009 800.00 207.20 989.00 27.10
10212686 790.00 207.20 989.00 27.10
10213362 790.00 207.20 989.00 27.10
10214039 790.00 207.20 989.00 27.10
10214716 790.00 207.20 989.00 27.20
10215392 780.00 207.20 989.00 27.20
10216070 770.00 207.20 989.00 27.10
10216747 760.00 207.20 989.00 27.10
10217425 750.00 207.20 989.00 27.10
10218103 740.00 207.20 989.00 27.10
10218781 750.00 207.20 989.00 27.10
10219460 760.00 207.20 989.00 27.10
10220137 780.00 207.20 989.00 27.10
10220815 780.00 207.20 988.00 27.10
10221491 800.00 207.20 988.00 27.10
10222168 800.00 207.20 989.00 27.10
10222845 800.00 207.20 988.00 27.10
10223523 810.00 207.20 988.00 27.10
10224200 810.00 207.20 988.00 27.10
10224877 820.00 207.20 988.00 27.10
10225554 810.00 207.20 988.00 27.10
10226230 810.00 207.20 988.00 27.10
10226908 790.00 207.20 988.00 27.20
10227585 790.00 207.20 988.00 27.20
10228262 800.00 207.20 988.00 27.10
10228940 810.00 207.20 988.00 27.10
10229621 810.00 207.20 988.00 27.10
10230298 810.00 207.20 988.00 27.10
10230975 790.00 207.20 988.00 27.10
10231652 790.00 207.20 988.00 27.10
10232329 790.00 207.10 988.00 27.10
10233006 790.00 207.10 989.00 27.10
10233683 790.00 207.10 989.00 27.10
10234361 800.00 207.10 989.00 27.10
10235038 800.00 207.20 989.00 27.10
10235715 790.00 207.20 989.00 27.10
10236392 780.00 207.10 989.00 27.20
10237068 780.00 207.10 989.00 27.10
10237746 780.00 207.10 989.00 27.10
10238423 780.00 207.20 989.00 27.10
10239103 760.00 207.20 988.00 27.10
10239780 750.00 207.20 988.00 27.10
10240458 740.00 207.20 988.00 27.20
10241135 730.00 207.20 988.00 27.10
10241813 730.00 207.20 988.00 27.10
10242490 740.00 207.20 988.00 27.10
10243176 740.00 207.20 988.00 27.10
10243864 750.00 207.20 988.00 27.10
10244541 730.00 207.20 988.00 27.10
10245218 730.00 207.20 988.00 27.10
10245895 730.00 207.20 988.00 27.10
10246572 740.00 207.20 988.00 27.20
10247250 740.00 207.10 988.00 27.10
10247927 740.00 207.10 988.00 27.10
10248607 760.00 207.10 988.00 27.10
10249284 760.00 207.10 988.00 27.10
10249962 760.00 207.10 988.00 27.10
10250641 770.00 207.10 988.00 27.10
10251317 780.00 207.10 988.00 27.20
10251994 780.00 207.10 988.00 27.20
10252672 780.00 207.10 988.00 27.10
10253349 780.00 207.20 988.00 27.10
10254026 760.00 207.20 988.00 27.10
10254703 760.00 207.20 988.00 27.10
10255380 750.00 207.20 988.00 27.10
10256057 730.00 207.20 988.00 27.10
10256733 730.00 207.10 988.00 27.10
10257411 730.00 207.10 988.00 27.10
10258091 730.00 207.10 988.00 27.10
10258768 730.00 207.10 988.00 27.10
10259445 730.00 207.10 988.00 27.10
10260121 740.00 207.10 988.00 27.10
10260798 750.00 207.10 988.00 27.10
10261476 760.00 207.10 988.00 27.20
10262154 760.00 207.10 988.00 27.20
10262831 760.00 207.20 988.00 27.20
10263508 750.00 207.20 988.00 27.20
10264185 760.00 207.20 988.00 27.20
10264862 760.00 207.20 989.00 27.10
10265538 750.00 207.20 989.00 27.10
10266215 750.00 207.20 989.00 27.10
10266891 760.00 207.10 988.00 27.10
10267568 760.00 207.10 988.00 27.20
10268247 760.00 207.10 988.00 27.20
10268924 760.00 207.10 988.00 27.10
10269601 780.00 207.10 988.00 27.10
10270277 780.00 207.10 988.00 27.10
10270954 770.00 207.10 988.00 27.10
10271631 760.00 207.10 988.00 27.10
10272307 760.00 207.10 988.00 27.10
